"","X","Year","Length_Category","Sector","SAUP","GearCode","NV","GT","P","NVActive","GTActive","PActive","NomEffort","NomEffortActive","CreepLinCompounded","CreepLogCompounded","Family","Code","EffEffortLin","EffEffortLog","Sector2"
"2209",116067,1995,"6-12m","APW",534,"Multiple",2,6.951203,27.72752,1.446,5.025719769,20.04699696,5685.186,4110.389478,348.586672523349,38.4597236812004,"OT",116067,25502.9867041633,7871.69282636229,"AUP"
"2210",116130,1995,"Less than 6m","APW",534,"Multiple",5,5.74852,66.06928,3.615,4.15617996,47.76808944,13565.871,9808.124733,348.586672523349,38.4597236812004,"OT",116130,60854.68931771,18783.2675015481,"AUP"
"2211",117841,1995,"6-12m","UP",626,"Multiple",88,731.7915,0,63.624,529.0852545,0,15850.03,11459.57169,272.824660673661,36.0872274377626,"OT",117841,59092.8205641735,21569.8663750536,"AUP"
"2212",137656,1995,"6-12m","APW",534,"OT",6,20.853606,90.00344,4.338,15.077157138,65.07248712,18454.099,13342.313577,348.586672523349,38.4597236812004,"OT",137656,82782.6286482646,25551.4944832552,"AUP"
"2213",137724,1995,"Less than 6m","APW",534,"OT",6,7.070382,85.87087,4.338,5.111886186,62.08463901,17626.406,12743.891538,348.586672523349,38.4597236812004,"OT",137724,79069.708160856,24405.4730425265,"AUP"
"2214",137792,1995,"6-12m","UP",534,"OT",1,2.77782,0,0.723,2.00836386,0,248.2941,179.5166343,348.586672523349,38.4597236812004,"OT",137792,1113.8142412618,343.787324776723,"AUP"
"2215",137839,1995,"Less than 6m","UP",534,"OT",6,5.128094,0,4.338,3.707611962,0,1501.0814,1085.2818522,348.586672523349,38.4597236812004,"OT",137839,6733.6511041269,2078.39315866989,"AUP"
"2216",142295,1995,"6-12m","APW",626,"OT",1,3.99128,11.94892,0.723,2.88569544,8.63906916,2449.979,1771.334817,272.824660673661,36.0872274377626,"OT",142295,9134.12589332595,3334.10849390742,"AUP"
"2217",142320,1995,"Less than 6m","APW",626,"OT",1,1.376451,7.353292,0.723,0.995174073,5.316430116,1507.702,1090.068546,272.824660673661,36.0872274377626,"OT",142320,5621.08486547,2051.7898498237,"AUP"
"2218",142388,1995,"6-12m","UP",626,"OT",107,872.429,0,77.361,630.766167,0,19272.202,13933.802046,272.824660673661,36.0872274377626,"OT",142388,71851.5217108425,26227.005368005,"AUP"
"2219",142456,1995,"Less than 6m","UP",626,"OT",144,363.647525,0,104.112,262.917160575,0,26013.8618,18808.0220814,272.824660673661,36.0872274377626,"OT",142456,96986.0919839651,35401.5432731112,"AUP"
"2220",161889,1995,"6-12m","APW",534,"PL",15,52.45702,227.3978,10.845,37.92642546,164.4086094,46625.12,33709.96176,2899.23221771592,141.722360696781,"HL",161889,1398395.62058871,112703.340741707,"AUP"
"2221",161957,1995,"Less than 6m","APW",534,"PL",34,39.34817,469.11372,24.582,28.44872691,339.16921956,96317.61,69637.63203,2899.23221771592,141.722360696781,"HL",161957,2888788.79045397,232821.200658719,"AUP"
"2222",162025,1995,"6-12m","UP",534,"PL",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,2899.23221771592,141.722360696781,"HL",162025,14893.8332837756,1200.36471998165,"AUP"
"2223",162083,1995,"Less than 6m","UP",534,"PL",14,11.967015,0,10.122,8.652151845,0,3502.523,2532.324129,2899.23221771592,141.722360696781,"HL",162083,105048.79824891,8466.38127954772,"AUP"
"2224",164957,1995,"12-24m","APW",626,"PL",1,17.05147,93.07347,0.723,12.32821281,67.29211881,18935.23,13690.17129,126458.51608362,248.336032120129,"HL",164957,23964146.1050204,65958.2288548203,"AUP"
"2225",164980,1995,"6-12m","APW",626,"PL",1,3.99128,11.28549,0.723,2.88569544,8.15940927,2313.951,1672.986573,126458.51608362,248.336032120129,"HL",164980,2928502.04850209,8060.32509860405,"AUP"
"2226",165008,1995,"Less than 6m","APW",626,"PL",1,1.376451,8.529645,0.723,0.995174073,6.166933335,1748.899,1264.453977,126458.51608362,248.336032120129,"HL",165008,2213380.62220127,6092.04538238861,"AUP"
"2227",165076,1995,"6-12m","UP",626,"PL",188,1527.1373,0,135.924,1104.1202679,0,33861.433,24481.816059,126458.51608362,248.336032120129,"HL",165076,42854527.1294492,117951.572131216,"AUP"
"2228",165144,1995,"Less than 6m","UP",626,"PL",309,780.43255,0,223.407,564.25273365,0,55821.4136,40358.8820328,126458.51608362,248.336032120129,"HL",165144,70646752.70906,194446.097207606,"AUP"
"2229",188657,1995,"6-12m","APW",626,"PS",2,7.98256,24.72092,1.446,5.77139088,17.87322516,5068.719,3664.683837,2624.57923367423,672.022383932157,"SN",188657,138101.2652873,39131.6452586222,"AUP"
"2230",188690,1995,"Less than 6m","APW",626,"PS",2,2.752902,16.45161,1.446,1.990348146,11.89451403,3373.2,2438.8236,2624.57923367423,672.022383932157,"SN",188690,91905.5067102991,26041.8590547995,"AUP"
"2231",188717,1995,"12-24m","UP",626,"PS",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,2624.57923367423,672.022383932157,"SN",188717,4755.69038705599,1347.54731463875,"AUP"
"2232",188742,1995,"6-12m","UP",626,"PS",107,889.792,0,77.361,643.319616,0,19272.2,13933.8006,2624.57923367423,672.022383932157,"SN",188742,525086.359072165,148785.697876173,"AUP"
"2233",188783,1995,"Less than 6m","UP",626,"PS",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,2624.57923367423,672.022383932157,"SN",188783,4922.0014280587,1394.67233297635,"AUP"
"2234",210865,1995,"6-12m","APW",534,"SE",4,13.902406,59.84561,2.892,10.051439538,43.26837603,12270.607,8871.648861,2624.57923367423,672.022383932157,"SN",210865,334322.410167776,94731.8326843461,"AUP"
"2235",210933,1995,"6-12m","UP",534,"SE",1,2.77782,0,0.723,2.00836386,0,248.2941,179.5166343,2624.57923367423,672.022383932157,"SN",210933,6764.96948703833,1916.88602998289,"AUP"
"2236",214062,1995,"6-12m","APW",626,"SE",1,3.99128,11.94892,0.723,2.88569544,8.63906916,2449.979,1771.334817,2624.57923367423,672.022383932157,"SN",214062,66751.6190633796,18914.3862816372,"AUP"
"2237",214094,1995,"Less than 6m","APW",626,"SE",2,2.752902,16.26387,1.446,1.990348146,11.75877801,3334.707,2410.993161,2624.57923367423,672.022383932157,"SN",214094,90856.7344258809,25744.6844785525,"AUP"
"2238",214120,1995,"12-24m","UP",626,"SE",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,2624.57923367423,672.022383932157,"SN",214120,4755.69038705599,1347.54731463875,"AUP"
"2239",214173,1995,"6-12m","UP",626,"SE",201,1653.3606,0,145.323,1195.3797138,0,36202.916,26174.708268,2624.57923367423,672.022383932157,"SN",214173,986377.131320525,279494.615156156,"AUP"
"2240",214232,1995,"Less than 6m","UP",626,"SE",7,17.7125,0,5.061,12.8061375,0,1264.563,914.279049,2624.57923367423,672.022383932157,"SN",214232,34454.0208947279,9762.709418924,"AUP"
"2241",233196,1995,"12-24m","APW",534,"TP",1,47.79321,155.4569,0.723,34.55449083,112.3953387,30797.5,22266.5925,309.546612260602,42.7255120760515,"TP",233196,126130.117910959,43955.889581622,"AUP"
"2242",233264,1995,"6-12m","APW",534,"TP",26,90.36564,390.0149,18.798,65.33435772,281.9807727,79967.75,57816.68325,309.546612260602,42.7255120760515,"TP",233264,327505.211026028,114134.380683197,"AUP"
"2243",233332,1995,"Less than 6m","APW",534,"TP",33,37.59592,438.9849,23.859,27.18185016,317.3860827,90150.19,65178.58737,309.546612260602,42.7255120760515,"TP",233332,369207.049091496,128667.320315033,"AUP"
"2244",233400,1995,"6-12m","UP",534,"TP",7,20.546956,0,5.061,14.855449188,0,1738.0586,1256.6163678,309.546612260602,42.7255120760515,"TP",233400,7118.16011540405,2480.65303703185,"AUP"
"2245",233468,1995,"Less than 6m","UP",534,"TP",30,25.638281,0,21.69,18.536477163,0,7505.406,5426.408538,309.546612260602,42.7255120760515,"TP",233468,30738.136009404,10712.1291468867,"AUP"
"2246",236226,1995,"6-12m","APW",626,"TP",1,3.99128,11.89035,0.723,2.88569544,8.59672305,2437.97,1762.65231,309.546612260602,42.7255120760515,"TP",236226,9984.6235429298,3479.60516676051,"AUP"
"2247",236252,1995,"Less than 6m","APW",626,"TP",1,1.376451,7.742035,0.723,0.995174073,5.597491305,1587.409,1147.696707,309.546612260602,42.7255120760515,"TP",236252,6501.1797822199,2265.63762399133,"AUP"
"2248",236320,1995,"6-12m","UP",626,"TP",167,1388.741,0,120.741,1004.059743,0,30079.04,21747.14592,309.546612260602,42.7255120760515,"TP",236320,123187.689320511,42930.4638675604,"AUP"
"2249",236388,1995,"Less than 6m","UP",626,"TP",64,161.9429,0,46.272,117.0847167,0,11561.72,8359.12356,309.546612260602,42.7255120760515,"TP",236388,47350.6325790565,16501.5240747993,"AUP"
"2250",264107,1995,"Less than 6m","APW",534,"TR",20,26.0068468,353.887578,14.46,18.8029502364,255.860718894,72569.489,52467.740547,4396.5606651754,1373.41526626012,"DT",264107,3263131.09729279,1069249.92957296,"AUP"
"2251",267039,1995,"12-24m","APW",626,"TR",1,17.05147,92.97452,0.723,12.32821281,67.22057796,18915.1,13675.6173,23101.007045649,184.020509773838,"DT",267039,4388493.68369155,53722.7634442312,"AUP"
"2252",267063,1995,"6-12m","APW",626,"TR",1,3.99128,11.26423,0.723,2.88569544,8.14403829,2309.591,1669.834293,23101.007045649,184.020509773838,"DT",267063,535848.370635675,6559.71213189068,"AUP"
"2253",267088,1995,"Less than 6m","APW",626,"TR",1,1.376451,7.897133,0.723,0.995174073,5.709627159,1619.21,1170.68883,23101.007045649,184.020509773838,"DT",267088,375673.026183853,4598.88849630896,"AUP"
"2254",267147,1995,"6-12m","UP",626,"TR",24,181.4616,0,17.352,131.1967368,0,4322.736,3125.338128,23101.007045649,184.020509773838,"DT",267147,1002918.28392481,12277.4568233772,"AUP"
"2255",267214,1995,"Less than 6m","UP",626,"TR",17,43.01608,0,12.291,31.10062584,0,3071.081,2220.391563,23101.007045649,184.020509773838,"DT",267214,712521.719187588,8722.49991176748,"AUP"
"2256",288536,1995,"6-12m","APW",626,"TRS",2,7.98256,25.09022,1.446,5.77139088,18.14022906,5144.441,3719.430843,23101.007045649,184.020509773838,"DT",288536,1193562.11886926,14611.2675532143,"AUP"
"2257",288566,1995,"Less than 6m","APW",626,"TRS",2,2.752902,15.8424,1.446,1.990348146,11.4540552,3248.29,2348.51367,23101.007045649,184.020509773838,"DT",288566,753635.991763112,9225.8098169326,"AUP"
"2258",31069,1996,"6-12m","APW",534,"GN",36,126.41363,554.7408,26.028,91.39705449,401.0775984,113742.77,82236.02271,2061.36315253459,1118.38950795117,"NT",31069,2458394.31945217,1385829.97573303,"AUP"
"2259",31137,1996,"Less than 6m","APW",534,"GN",18,21.211141,276.21807,13.014,15.335654943,199.70566461,56697.861,40992.553503,2061.36315253459,1118.38950795117,"NT",31137,1225446.67592928,690800.789656738,"AUP"
"2260",31205,1996,"6-12m","UP",534,"GN",1,3.145225,0,0.723,2.273997675,0,248.2941,179.5166343,2061.36315253459,1118.38950795117,"NT",31205,5366.53718731739,3025.18926326179,"AUP"
"2261",31266,1996,"Less than 6m","UP",534,"GN",14,11.971402,0,10.122,8.655323646,0,3502.5234,2532.3244182,2061.36315253459,1118.38950795117,"NT",31266,75702.2501765017,42674.3776191346,"AUP"
"2262",35998,1996,"6-12m","APW",626,"GN",4,15.54029,64.95723,2.892,11.23562967,46.96407729,13318.682,9629.407086,2061.36315253459,1118.38950795117,"NT",35998,287865.085151257,162273.424085381,"AUP"
"2263",36054,1996,"Less than 6m","APW",626,"GN",4,11.843681,64.853382,2.892,8.562981363,46.888995186,13297.386,9614.010078,2061.36315253459,1118.38950795117,"NT",36054,287404.801254293,162013.955855768,"AUP"
"2264",36102,1996,"12-24m","UP",626,"GN",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,2061.36315253459,1118.38950795117,"NT",36102,3772.60967139662,2126.67086317008,"AUP"
"2265",36170,1996,"6-12m","UP",626,"GN",860,6953.812,0,621.78,5027.606076,0,154898.07,111991.30461,2061.36315253459,1118.38950795117,"NT",36170,3347909.80896724,1887261.83289886,"AUP"
"2266",36238,1996,"Less than 6m","UP",626,"GN",1983,5008.28753,0,1433.709,3620.99188419,0,358232.574,259002.151002,2061.36315253459,1118.38950795117,"NT",36238,7742706.85481221,4364668.09567941,"AUP"
"2267",50219,1996,"6-12m","APW",626,"GU",1,3.99128,13.00313,0.723,2.88569544,9.40126299,2666.131,1927.612713,283.647399507175,37.0019108264136,"OT",50219,10228.5422489546,3652.65041513537,"AUP"
"2268",50244,1996,"Less than 6m","APW",626,"GU",1,1.376451,8.270379,0.723,0.995174073,5.979484017,1695.739,1226.019297,283.647399507175,37.0019108264136,"OT",50244,6505.65857592897,2323.19483262872,"AUP"
"2269",50312,1996,"6-12m","UP",626,"GU",16,133.053,0,11.568,96.197319,0,2881.824,2083.558752,283.647399507175,37.0019108264136,"OT",50312,11056.0428343737,3948.15394665419,"AUP"
"2270",62413,1996,"6-12m","UP",626,"HL",48,399.159,0,34.704,288.591957,0,8645.473,6250.676979,147718.902663254,257.9158856426,"HL",62413,12779643.3186479,30943.5212559419,"AUP"
"2271",86034,1996,"12-24m","APW",534,"LL",1,47.79321,155.7569,0.723,34.55449083,112.6122387,30856.93,22309.56039,3129.37893205177,146.40516186169,"HL",86034,996487.196497962,76033.0683120484,"AUP"
"2272",86102,1996,"6-12m","APW",534,"LL",29,97.23952,413.9051,20.967,70.30417296,299.2533873,84866.15,61358.22645,3129.37893205177,146.40516186169,"HL",86102,2740649.56854345,209114.574273285,"AUP"
"2273",86170,1996,"Less than 6m","APW",534,"LL",11,12.818901,164.48451,7.953,9.268065423,118.92230073,33767.361,24413.802003,3129.37893205177,146.40516186169,"HL",86170,1090476.04204387,83204.5205284712,"AUP"
"2274",86238,1996,"6-12m","UP",534,"LL",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,3129.37893205177,146.40516186169,"HL",86238,16036.7147098551,1223.61895799605,"AUP"
"2275",86298,1996,"Less than 6m","UP",534,"LL",18,15.384286,0,13.014,11.122838778,0,4503.244,3255.845412,3129.37893205177,146.40516186169,"HL",86298,145426.812994885,11096.2256672268,"AUP"
"2276",89811,1996,"12-24m","APW",626,"LL",2,41.15675,251.19803,1.446,29.75633025,181.61617569,50260.53,36338.36319,147718.902663254,257.9158856426,"HL",89811,74294563.9187356,179890.421078165,"AUP"
"2277",89839,1996,"6-12m","APW",626,"LL",2,7.98256,26.23765,1.446,5.77139088,18.96982095,5379.707,3889.528161,147718.902663254,257.9158856426,"HL",89839,7952223.85389826,19254.8259540269,"AUP"
"2278",89875,1996,"Less than 6m","APW",626,"LL",5,6.882256,46.54137,3.615,4.975871088,33.64941051,9542.735,6899.397405,147718.902663254,257.9158856426,"HL",89875,14105966.1610623,34154.9644897764,"AUP"
"2279",89940,1996,"6-12m","UP",626,"LL",77,640.3176,0,55.671,462.9496248,0,13868.78,10027.12794,147718.902663254,257.9158856426,"HL",89940,20500678.4087808,49638.5667648238,"AUP"
"2280",106542,1996,"12-24m","APW",626,"LN",1,17.05147,90.81862,0.723,12.32821281,65.66186226,18476.5,13358.5095,2061.36315253459,1118.38950795117,"NT",106542,399344.262878053,225115.737436598,"AUP"
"2281",106571,1996,"6-12m","APW",626,"LN",2,7.98256,26.42065,1.446,5.77139088,19.10212995,5417.228,3916.655844,2061.36315253459,1118.38950795117,"NT",106571,117085.969880787,66002.937573793,"AUP"
"2282",106601,1996,"Less than 6m","APW",626,"LN",3,4.129353,26.57912,2.169,2.985522219,19.21670376,5449.721,3940.148283,2061.36315253459,1118.38950795117,"NT",106601,117788.26160994,66398.8288766116,"AUP"
"2283",110637,1996,"Less than 6m","APW",626,"MB",1,1.376451,9.17771,0.723,0.995174073,6.63548433,1881.776,1360.524048,283.647399507175,37.0019108264136,"OT",110637,7219.38468855014,2578.06907747285,"AUP"
"2284",116068,1996,"6-12m","APW",534,"Multiple",2,6.951203,28.57106,1.446,5.025719769,20.65687638,5858.143,4235.437389,363.464996955655,39.442676361255,"OT",116068,27150.4422766079,8168.75138426951,"AUP"
"2285",116131,1996,"Less than 6m","APW",534,"Multiple",5,5.74852,70.74174,3.615,4.15617996,51.14627802,14524.589,10501.277847,363.464996955655,39.442676361255,"OT",116131,67316.3859666714,20253.4756320724,"AUP"
"2286",117842,1996,"6-12m","UP",626,"Multiple",88,731.7915,0,63.624,529.0852545,0,15850.03,11459.57169,283.647399507175,37.0019108264136,"OT",117842,60808.2279161071,21714.8439665598,"AUP"
"2287",137657,1996,"6-12m","APW",534,"OT",6,20.853606,90.91135,4.338,15.077157138,65.72890605,18640.256,13476.905088,363.464996955655,39.442676361255,"OT",137657,86391.0619029263,25992.4718469894,"AUP"
"2288",137725,1996,"Less than 6m","APW",534,"OT",6,7.070382,91.71474,4.338,5.111886186,66.30975702,18825.34,13610.72082,363.464996955655,39.442676361255,"OT",137725,87248.8614578917,26250.5579301059,"AUP"
"2289",137793,1996,"6-12m","UP",534,"OT",1,2.77782,0,0.723,2.00836386,0,248.2941,179.5166343,363.464996955655,39.442676361255,"OT",137793,1150.75624300607,346.227938287091,"AUP"
"2290",137840,1996,"Less than 6m","UP",534,"OT",6,5.128094,0,4.338,3.707611962,0,1501.0814,1085.2818522,363.464996955655,39.442676361255,"OT",137840,6956.9868648119,2093.148078521,"AUP"
"2291",142296,1996,"6-12m","APW",626,"OT",1,3.99128,13.00313,0.723,2.88569544,9.40126299,2666.131,1927.612713,283.647399507175,37.0019108264136,"OT",142296,10228.5422489546,3652.65041513537,"AUP"
"2292",142321,1996,"Less than 6m","APW",626,"OT",2,4.865529,27.388599,1.446,3.517777467,19.801957077,5615.694,4060.146762,283.647399507175,37.0019108264136,"OT",142321,21544.4639952805,7693.60808616426,"AUP"
"2293",142389,1996,"6-12m","UP",626,"OT",108,879.9899,0,78.084,636.2326977,0,19452.316,14064.024468,283.647399507175,37.0019108264136,"OT",142389,74628.3044779181,26650.0446199922,"AUP"
"2294",142457,1996,"Less than 6m","UP",626,"OT",144,363.647525,0,104.112,262.917160575,0,26013.8618,18808.0220814,283.647399507175,37.0019108264136,"OT",142457,99801.5043070904,35639.4877457425,"AUP"
"2295",161890,1996,"6-12m","APW",534,"PL",15,52.45702,229.59652,10.845,37.92642546,165.99828396,47075.95,34035.91185,3129.37893205177,146.40516186169,"HL",161890,1520260.81136323,115997.570795428,"AUP"
"2296",161958,1996,"Less than 6m","APW",534,"PL",36,41.9919,539.48986,26.028,30.3601437,390.05116878,110751.71,80073.48633,3129.37893205177,146.40516186169,"HL",161958,3576592.38962707,272897.93029009,"AUP"
"2297",162026,1996,"6-12m","UP",534,"PL",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,3129.37893205177,146.40516186169,"HL",162026,16036.7147098551,1223.61895799605,"AUP"
"2298",162084,1996,"Less than 6m","UP",534,"PL",14,11.967015,0,10.122,8.652151845,0,3502.523,2532.324129,3129.37893205177,146.40516186169,"HL",162084,113109.739852268,8630.39746739292,"AUP"
"2299",164958,1996,"12-24m","APW",626,"PL",1,17.05147,93.24412,0.723,12.32821281,67.41549876,18969.95,13715.27385,147718.902663254,257.9158856426,"HL",164958,28041171.925768,67896.4645484584,"AUP"
"2300",164981,1996,"6-12m","APW",626,"PL",1,3.99128,12.48326,0.723,2.88569544,9.02539698,2559.538,1850.545974,147718.902663254,257.9158856426,"HL",164981,3783480.984849,9160.99310105889,"AUP"
"2301",165009,1996,"Less than 6m","APW",626,"PL",1,1.376451,9.45752,0.723,0.995174073,6.83778696,1939.148,1402.004004,147718.902663254,257.9158856426,"HL",165009,2866427.29461644,6940.51873812076,"AUP"
"2302",165077,1996,"6-12m","UP",626,"PL",176,1427.3473,0,127.248,1031.9720979,0,31700.063,22919.145549,147718.902663254,257.9158856426,"HL",165077,46858685.2701602,113459.561235712,"AUP"
"2303",165145,1996,"Less than 6m","UP",626,"PL",311,785.49325,0,224.853,567.91161975,0,56182.7136,40620.1019328,147718.902663254,257.9158856426,"HL",165145,83048670.7299588,201086.856959485,"AUP"
"2304",188658,1996,"6-12m","APW",626,"PS",2,7.98256,26.625,1.446,5.77139088,19.249875,5459.129,3946.950267,2827.5316834519,707.097857443107,"SN",188658,159817.731115511,44060.5131940553,"AUP"
"2305",188691,1996,"Less than 6m","APW",626,"PS",2,2.752902,18.13663,1.446,1.990348146,13.11278349,3718.693,2688.615039,2827.5316834519,707.097857443107,"SN",188691,108865.915785308,30013.4915278868,"AUP"
"2306",188718,1996,"12-24m","UP",626,"PS",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,2827.5316834519,707.097857443107,"SN",188718,5109.93922023657,1408.77074691622,"AUP"
"2307",188743,1996,"6-12m","UP",626,"PS",103,856.5287,0,74.469,619.2702501,0,18551.74,13412.90802,2827.5316834519,707.097857443107,"SN",188743,543108.06633162,149730.696058416,"AUP"
"2308",188784,1996,"Less than 6m","UP",626,"PS",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,2827.5316834519,707.097857443107,"SN",188784,5288.63868172616,1458.03680723241,"AUP"
"2309",210866,1996,"6-12m","APW",534,"SE",4,13.902406,60.66101,2.892,10.051439538,43.85791023,12437.793,8992.524339,2827.5316834519,707.097857443107,"SN",210866,364120.330797163,100385.160816209,"AUP"
"2310",210934,1996,"6-12m","UP",534,"SE",1,2.77782,0,0.723,2.00836386,0,248.2941,179.5166343,2827.5316834519,707.097857443107,"SN",210934,7268.88844564174,2003.97636125765,"AUP"
"2311",214063,1996,"6-12m","APW",626,"SE",1,3.99128,13.00313,0.723,2.88569544,9.40126299,2666.131,1927.612713,2827.5316834519,707.097857443107,"SN",214063,78051.829747333,21518.2861776265,"AUP"
"2312",214095,1996,"Less than 6m","APW",626,"SE",3,6.24198,36.09307,2.169,4.51295154,26.09528961,7400.441,5350.518843,2827.5316834519,707.097857443107,"SN",214095,216650.254990165,59728.8007523412,"AUP"
"2313",214121,1996,"12-24m","UP",626,"SE",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,2827.5316834519,707.097857443107,"SN",214121,5109.93922023657,1408.77074691622,"AUP"
"2314",214174,1996,"6-12m","UP",626,"SE",253,2085.7826,0,182.919,1508.0208198,0,45568.846,32946.275658,2827.5316834519,707.097857443107,"SN",214174,1334042.4044334,367785.179727549,"AUP"
"2315",214233,1996,"Less than 6m","UP",626,"SE",7,17.7125,0,5.061,12.8061375,0,1264.563,914.279049,2827.5316834519,707.097857443107,"SN",214233,37020.4824822099,10206.2608790183,"AUP"
"2316",233197,1996,"12-24m","APW",534,"TP",1,47.79321,155.7569,0.723,34.55449083,112.6122387,30856.93,22309.56039,326.3635889983,43.8335966871866,"TP",233197,131562.714202693,44382.6322462475,"AUP"
"2317",233265,1996,"6-12m","APW",534,"TP",26,90.36564,393.9492,18.798,65.33435772,284.8252716,80774.43,58399.91289,326.3635889983,43.8335966871866,"TP",233265,344392.75874092,116180.767872574,"AUP"
"2318",233333,1996,"Less than 6m","APW",534,"TP",34,38.48738,474.2757,24.582,27.82637574,342.9013311,97401.27,70421.11821,326.3635889983,43.8335966871866,"TP",233333,415283.550501924,140095.749859998,"AUP"
"2319",233401,1996,"6-12m","UP",534,"TP",7,20.546956,0,5.061,14.855449188,0,1738.0586,1256.6163678,326.3635889983,43.8335966871866,"TP",233401,7410.44902585361,2499.91219691096,"AUP"
"2320",233469,1996,"Less than 6m","UP",534,"TP",27,23.07423,0,19.521,16.68266829,0,6754.866,4883.768118,326.3635889983,43.8335966871866,"TP",233469,28800.2891096259,9715.76671919989,"AUP"
"2321",236202,1996,"12-24m","APW",626,"TP",4,82.3135,516.3161,2.892,59.5126605,373.2965403,103268.96,74663.45808,326.3635889983,43.8335966871866,"TP",236202,440301.244177219,148535.459429452,"AUP"
"2322",236227,1996,"6-12m","APW",626,"TP",1,3.99128,12.96637,0.723,2.88569544,9.37468551,2658.595,1922.164185,326.3635889983,43.8335966871866,"TP",236227,11335.2810589294,3823.95280984571,"AUP"
"2323",236253,1996,"Less than 6m","APW",626,"TP",1,1.376451,8.569144,0.723,0.995174073,6.195491112,1756.998,1270.309554,326.3635889983,43.8335966871866,"TP",236253,7491.19973142835,2527.15341712194,"AUP"
"2324",236321,1996,"6-12m","UP",626,"TP",166,1380.425,0,120.018,998.047275,0,29898.93,21616.92639,326.3635889983,43.8335966871866,"TP",236321,127478.151020089,43004.7063899842,"AUP"
"2325",236389,1996,"Less than 6m","UP",626,"TP",64,161.9429,0,46.272,117.0847167,0,11561.72,8359.12356,326.3635889983,43.8335966871866,"TP",236389,49294.9643419342,16629.6377149018,"AUP"
"2326",264108,1996,"Less than 6m","APW",534,"TR",20,26.0068468,379.687782,14.46,18.8029502364,274.514266386,77859.855,56292.675165,4784.41595168433,1462.1528967682,"DT",264108,3802999.17757829,1216289.98030202,"AUP"
"2327",267040,1996,"12-24m","APW",626,"TR",1,17.05147,93.10763,0.723,12.32821281,67.31681649,18942.18,13695.19614,26036.9852011524,190.539463939734,"DT",267040,4950914.78337565,55034.5082304995,"AUP"
"2328",267064,1996,"6-12m","APW",626,"TR",1,3.99128,12.49089,0.723,2.88569544,9.03091347,2561.103,1851.677469,26036.9852011524,190.539463939734,"DT",267064,669395.11209627,7441.01492714445,"AUP"
"2329",267089,1996,"Less than 6m","APW",626,"TR",1,1.376451,8.740253,0.723,0.995174073,6.319202919,1792.081,1295.674563,26036.9852011524,190.539463939734,"DT",267089,468395.945762664,5206.70253076582,"AUP"
"2330",267148,1996,"6-12m","UP",626,"TR",24,181.4616,0,17.352,131.1967368,0,4322.736,3125.338128,26036.9852011524,190.539463939734,"DT",267148,1129832.86860489,12559.2540019299,"AUP"
"2331",267215,1996,"Less than 6m","UP",626,"TR",18,45.54643,0,13.014,32.93006889,0,3251.733,2351.002959,26036.9852011524,190.539463939734,"DT",267215,849904.972990989,9447.56762695143,"AUP"
"2332",288505,1996,"12-24m","APW",626,"TRS",1,17.05147,91.13181,0.723,12.32821281,65.88829863,18540.21,13404.57183,26036.9852011524,190.539463939734,"DT",288505,4845851.94396258,53866.626747301,"AUP"
"2333",288537,1996,"6-12m","APW",626,"TRS",2,7.98256,26.96302,1.446,5.77139088,19.49426346,5528.436,3997.059228,26036.9852011524,190.539463939734,"DT",288537,1444966.49917518,16062.2883186513,"AUP"
"2334",288567,1996,"Less than 6m","APW",626,"TRS",2,2.752902,17.57199,1.446,1.990348146,12.70454877,3602.921,2604.911883,26036.9852011524,190.539463939734,"DT",288567,941694.928579212,10467.9073595721,"AUP"
"2335",31070,1997,"6-12m","APW",534,"GN",35,122.61503,542.5883,25.305,88.65066669,392.2913409,111251.03,80434.49469,2207.41762621679,1184.95519172747,"NT",31070,2567025.87556773,1429525.88583529,"AUP"
"2336",31138,1997,"Less than 6m","APW",534,"GN",19,22.533011,315.83656,13.737,16.291366953,228.34983288,64823.331,46867.268313,2207.41762621679,1184.95519172747,"NT",31138,1495744.96539485,832950.757135183,"AUP"
"2337",31206,1997,"6-12m","UP",534,"GN",1,3.145225,0,0.723,2.273997675,0,248.2941,179.5166343,2207.41762621679,1184.95519172747,"NT",31206,5729.18182825634,3190.467928703,"AUP"
"2338",31267,1997,"Less than 6m","UP",534,"GN",13,11.115986,0,9.399,8.036857878,0,3252.3424,2351.4435552,2207.41762621679,1184.95519172747,"NT",31267,75045.1218025222,41791.1425215538,"AUP"
"2339",35956,1997,"12-24m","APW",626,"GN",3,51.15441,324.4434,2.169,36.98463843,234.5725782,66006.04,47722.36692,2207.41762621679,1184.95519172747,"NT",35956,1523035.0013277,848148.037833711,"AUP"
